#OTU ID	BNC.no_1	BNC.no_2	BNC.no_3	BAF10.1_1	BAF10.1_2	BAF10.1_3	BAF10.3_1	BAF10.3_2	BAF10.3_3	BAF10.5_1	BAF10.5_2	BAF10.5_3	BAF10.7_1	BAF10.7_2	BAF10.7_3	BAF.no_1	BAF.no_2	BAF.no_3	RNC10.1_1	RNC10.1_2	RNC10.1_3	RNC10.3_1	RNC10.3_2	RNC10.3_3	RNC10.5_1	RNC10.5_2	RNC10.5_3	RNC10.7_1	RNC10.7_2	RNC10.7_3	RNC.no_1	RNC.no_2	RNC.no_3	RAF10.1_1	RAF10.1_2	RAF10.1_3	RAF10.3_1	RAF10.3_2	RAF10.3_3	RAF10.5_1	RAF10.5_2	RAF10.5_3	RAF10.7_1	RAF10.7_2	RAF10.7_3	RAF.no_1	RAF.no_2	RAF.no_3	BNC10.1_1	BNC10.1_2	BNC10.1_3	BNC10.3_1	BNC10.3_2	BNC10.3_3	BNC10.5_1	BNC10.5_2	BNC10.5_3	BNC10.7_1	BNC10.7_2	BNC10.7_3
dce8ecf883af1c48db6fd398256487bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	15	0	226	25	16	0	0	0	0	4
b8ccb487f0e4d9191cbfb7b8ac18df35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	18	9	14	17	21	12	0	0	18	12	17	7	9	10	16	0	10	14	0	6	16	14	0	6	19	0	21	0	0	0	0	0	0	0	0	0	0	0	0
0d3c8ff8ddda93ef5c7bc97344174d36	0	0	37	0	0	0	28	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	37	40	35	40	0
e54da5f8392b171c6046057978434e17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	20	31	0	0	35	26	23	0	0	0	23	0	25	0	0	0	0	0	0	30	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c15becfcbfa85f54d62445a178b13d8e	0	8	10	14	0	0	12	9	0	0	0	11	0	0	12	15	11	7	0	0	0	0	0	6	0	0	0	0	0	5	11	0	9	0	0	0	8	0	0	0	8	0	8	0	0	18	0	12	11	0	12	20	0	0	18	0	7	0	0	0
49197595aace516f737bc5a81f46fc11	0	0	0	0	0	0	50	0	0	41	40	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	40	0	0
7b496f996ad8cb461856f0d4e53dfb82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0da50cd3404e7ef627dcd2903ee6a47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	30	0	0	0	0	0	0	0	21	0	0	0	0	22	29	18	0	0	0	0	0	32	0	0	21	24	21	0	0	0	0	0	0	0	0	0	0	0	0
3f9d30dc8774e7e6c1fffd66bc132981	0	0	0	0	0	0	10	5	0	0	0	0	210	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ae4726fc2eb5b4ca346a4ee38a61e85	28	20	12	0	8	0	0	6	0	0	12	8	0	16	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	8	11	5	0	0	0	0	0	9	0	7	5	0	6	0	5	0	0	7	0	0	3	0	13	12	0	14	6
d17b7b1ce908f2a5915ffed9c086de33	0	0	10	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	10	7	0	0	0	4	0
0513d525228f02e1dfe0abe8deb92ce6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	19	0	22	0	0	0	0	16	0	15	21	0	19	0	0	0	12	15	12	16	0	0	9	22	0	0	0	0	0	0	0	0	0	0	0	0
c849165d878b87f8602a459d2e62342d	0	0	0	14	33	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	152	0	0	0	0	0	0	0
10e015a6b331db4192a2700af4c51fd0	25	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	30	0	44	45	0
58f4fe373f0ae9df21493d04e03826aa	0	0	0	0	0	0	0	0	4	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0
dbbfde28bf529fecb7cba8d519d09fbb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0
28fc13080215c76bdd91973a5b2a9c0c	16	29	43	0	0	4	0	2	0	4	13	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	5	12	37
6c623b24c4633f5b23df500dd04fd891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	13	0	0	0	0	5	0	20	0	5	0	3	0	0	0	26	12	18	13	0	34	17	9	0	0	0	0	0	0	0	0	0	0	0	0
287ef52c190e89dccfc485745fc9a464	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c85ba160dcfc36432f0c6be8cf6a9f0	0	0	0	0	0	0	0	0	17	10	0	0	31	0	17	0	0	27	0	0	0	0	0	0	0	0	0	0	6	14	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
2cc15cfba0e16ef55af720eae799127a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	23	0	21	0	0	25	0	0	0	0	0	0	15	0	0	20	20	0	0	21	15	0	0	0	0	0	0	0	0	0	0	0	0	0
3619edde67e3cd77f91c917ef8ed4c87	0	0	0	9	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	118	0	0	0	0	0	0	0	0
89f8eb14b21bad90629279645e312551	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0
4f402f0f9979de9ce0b1229df1933a1e	0	0	0	0	46	90	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
2172467e4461d61c33641bfcb5469cbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	19	0	0	0	0	0	18	23	0	20	0	0	0	22	0	18	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
87a6a161a3b1908fd19709faa7c2f945	0	0	0	9	6	0	0	13	5	3	6	7	0	8	5	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	5	8	5	14	7	0	6	0	10	4
fe1a7f2b68d499408f9ddccc5de07619	0	0	0	14	35	95	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886ae046c4a1200366e39f9b2344c2f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	15	8	0	0	9	9	7	0	12	0	3	11	0	0	0	0	6	11	7	0	0	21	7	5	0	0	0	0	0	0	0	0	0	0	0	0
c69fa9b8d1e503ddc30d1b238e4d0260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	3	3	9	0	0	3	3	0	0	0	72	7	0	7	0	10	15	0	0	0	0	0	0	0	0	0	0	0	0	0
b5a4714f5738e8a2f2060626d1bfbf8a	0	0	0	16	42	3	0	0	0	0	0	0	0	0	4	0	0	0	50	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0
296aa21b312b0f6fec771d124824af8e	0	0	0	0	0	33	33	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	27	0
f5e5599b95eab1a074fad1e8406cb73a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0
3a8904e84bdb0b7cad1faab24f05b28a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	22	0	0	0	26	0	0	25	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9eb43e238a1032ed598102f260005445	0	0	0	0	33	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f819f283666e4d2109b9126dd391c55b	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c4ffb6b47487dc8f55434d73c00ac8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1cd14fd2c6d975f292a07ed14249b48d	0	0	0	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	17	10	6	0	0	0	0	0	0	0	0	0
1532f4ac897f66917e59f9a2eda4f123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0
abebc4551c855b931121626009da8062	0	0	0	0	20	57	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	5	0	0	0	0	0
f0f36c032717bb1d43874c8ad60d02de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912415b001d2c746fff25e8831df57fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	25
c39ccabf0393821ef685ab7d4043404c	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ec7972dacdb028cd67b8a4a7d75ba82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	12	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0	0	0	12	0	0	0	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0
f6d795275ec140521feb41444a35c053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a2a9cb742ce2131ba8fe3b86d82db7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	26	0	0	0	22	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
393d796ab00ad557142ab9dbfbddb937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41596be2b96ed5cbb45437551fe01fb3	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26a569e35a759ddb97941a6070838fb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	10	0	0	0	7	0	4	8	0	0	3	0	0	0	8	6	6	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
9a0f4162471b55b189ef3fcc07dd2b3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	19	0	0	0	0	19	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452a497c6f1281e8d7d378613fdb826a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
bcf1bb2c05c958cd66b89bec29197e5b	0	0	0	0	0	42	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
278c252fe75a7de2b3c4e2318b36eef0	0	7	18	5	0	0	0	0	0	0	0	4	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	9
619e5cc8b4c289336230c66ef5ad6d81	0	0	0	0	37	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0af4b6805825d48f524ee15da946b231	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50612ba4999c50ad355fb9c56da3fab2	0	0	0	0	23	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe3f8b4d72954364bdee7d455912e4b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0
d70cc10c8f85221f824ac48cf92d4adc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0502f0f983f698316c45018e67e722b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4065ef262cdb28e5bc6a3e4afc4acbb2	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9be0c5e201119696a642a8cb7fd4456f	0	0	0	0	22	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47ffbde4df4ae6c004144c8f4d9358d9	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	3	0	0	0
8d9318a7a1f6a2db259dbad6f2f033b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789e794670c6347276074ab5b80424bd	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
52b64acbbf0f9db7fd1494f7c3420018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd51460d2cc44ed194489dbd49a989af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ed6b9dd593ff6342ce4784968b0158e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	27	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d14ef574181a2ea382a70abd26956bd7	0	0	0	0	22	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abada27b741358cf7b6cde5000a83253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	16	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5722fd2da1d31767cb691b568395d237	0	0	0	0	20	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1b97e6c5a2d29b0da59d01af5550410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6cfcd46896884298da5441dd3fd2bb07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b13ef9cbec93f570e402603d2c8d4581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0
c12fdff66e8e19f97460a3c5bce1be64	0	0	0	22	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
73ce8b8055e4e76f77fd969a83d08edd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0
b5f3540ec7e8e35d7ac4a503573f451d	0	0	0	0	18	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d56f01b21cc9f95c15775156c1e1156	0	0	0	0	23	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3437fcc5e14cfa12040630465369ee0b	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f84d8b9411272e90784f7cd30db835ee	0	0	0	0	20	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0644293170c6b4f6ac9340a03d3f347a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
5fc9865a024dfaec8a9addd5c6954917	0	0	0	0	16	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a692bc166e096589688210df1a55d45	0	39	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fc192dca02b04cd9cb0b3b018513523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
d021174edb12e6ba6ef4a6d2e1c44283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
30334946d15ca203e51cfd1c22ccb84e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2166186fb4bd4c395a3515872f995fce	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2
0a19f0ce1ff2b8c9e12d726d2062b1b3	0	0	0	13	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
982d4fc07680107791ba5e8a64203d04	0	0	0	0	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4788b8c733f96366c880505a3b9c929b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1bb39747a138fcebb5e7ded7b89b270d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
a29e23c6da625e87d835b8b27e079bc5	0	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	5	0
48de12f002f83078639d21e0ffa7aca4	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
f9e597c20a9412e365605c785c2c2c19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9491279f83064eb517da83c6d5f70967	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
422da5ab37e302d36e46f532c29d187c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
